epoch,iteration_in_epoch,global_iteration,reward,rolling_reward_5
6,2,67,0.02091783,0.78489691
6,2,67,0.02091783,0.78489691
6,2,67,0.02091783,0.78489691
6,3,68,3.26226568,1.14162503
6,3,68,3.26226568,1.14162503
6,3,68,3.26226568,1.14162503
6,3,68,3.26226568,1.14162503
6,4,69,2.95853209,1.59275039
6,4,69,2.95853209,1.59275039
6,4,69,2.95853209,1.59275039
6,4,69,2.95853209,1.59275039
6,5,70,2.18539190,1.81268114
6,5,70,2.18539190,1.81268114
6,5,70,2.18539190,1.81268114
6,5,70,2.18539190,1.81268114
6,6,71,1.93305182,2.07203187
6,6,71,1.93305182,2.07203187
6,6,71,1.93305182,2.07203187
6,6,71,1.93305182,2.07203187
6,7,72,1.86069977,2.43998826
6,7,72,1.86069977,2.43998826
6,7,72,1.86069977,2.43998826
6,7,72,1.86069977,2.43998826
6,8,73,1.77719033,2.14297318
6,8,73,1.77719033,2.14297318
6,8,73,1.77719033,2.14297318
6,8,73,1.77719033,2.14297318
6,9,74,-0.72223437,1.40681989
6,9,74,-0.72223437,1.40681989
6,9,74,-0.72223437,1.40681989
6,9,74,-0.72223437,1.40681989
6,10,75,2.35163593,1.44006870
6,10,75,2.35163593,1.44006870
6,10,75,2.35163593,1.44006870
6,10,75,2.35163593,1.44006870
6,11,76,2.42269206,1.53799675
6,11,76,2.42269206,1.53799675
6,11,76,2.42269206,1.53799675
6,11,76,2.42269206,1.53799675
6,12,77,0.57018358,1.27989351
6,12,77,0.57018358,1.27989351
6,12,77,0.57018358,1.27989351
6,12,77,0.57018358,1.27989351
6,13,78,3.06476116,1.53740767
6,13,78,3.06476116,1.53740767
6,13,78,3.06476116,1.53740767
6,13,78,3.06476116,1.53740767
7,1,79,2.64443159,2.21074086
7,1,79,2.64443159,2.21074086
7,1,79,2.64443159,2.21074086
7,1,79,2.64443159,2.21074086
7,2,80,1.85001540,2.11041676
7,2,80,1.85001540,2.11041676
7,2,80,1.85001540,2.11041676
7,2,80,1.85001540,2.11041676
7,3,81,2.11535978,2.04895030
7,3,81,2.11535978,2.04895030
7,3,81,2.11535978,2.04895030
7,3,81,2.11535978,2.04895030
7,4,82,1.87601447,2.31011648
7,4,82,1.87601447,2.31011648
7,4,82,1.87601447,2.31011648
7,4,82,1.87601447,2.31011648
7,5,83,1.39395130,1.97595451
7,5,83,1.39395130,1.97595451
7,5,83,1.39395130,1.97595451
7,5,83,1.39395130,1.97595451
7,6,84,1.77158999,1.80138619
7,6,84,1.77158999,1.80138619
7,6,84,1.77158999,1.80138619
7,6,84,1.77158999,1.80138619
7,7,85,0.98861396,1.62910590
7,7,85,0.98861396,1.62910590
7,7,85,0.98861396,1.62910590
7,7,85,0.98861396,1.62910590
7,8,86,0.44928709,1.29589136
7,8,86,0.44928709,1.29589136
7,8,86,0.44928709,1.29589136
7,8,86,0.44928709,1.29589136
7,9,87,1.70546591,1.26178165
7,9,87,1.70546591,1.26178165
7,9,87,1.70546591,1.26178165
7,9,87,1.70546591,1.26178165
7,10,88,0.53606123,1.09020364
7,10,88,0.53606123,1.09020364
7,10,88,0.53606123,1.09020364
7,10,88,0.53606123,1.09020364
7,11,89,0.67897135,0.87167991
7,11,89,0.67897135,0.87167991
7,11,89,0.67897135,0.87167991
7,11,89,0.67897135,0.87167991
7,12,90,0.21465719,0.71688855
7,12,90,0.21465719,0.71688855
7,12,90,0.21465719,0.71688855
7,12,90,0.21465719,0.71688855
7,13,91,5.10189199,1.64740953
7,13,91,5.10189199,1.64740953
7,13,91,5.10189199,1.64740953
7,13,91,5.10189199,1.64740953
8,1,92,0.00012720,1.30634179
8,1,92,0.00012720,1.30634179
8,1,92,0.00012720,1.30634179
8,1,92,0.00012720,1.30634179
8,2,93,1.03297794,1.40572513
8,2,93,1.03297794,1.40572513
8,2,93,1.03297794,1.40572513
8,2,93,1.03297794,1.40572513
8,3,94,1.01158285,1.47224743
8,3,94,1.01158285,1.47224743
8,3,94,1.01158285,1.47224743
8,3,94,1.01158285,1.47224743
8,4,95,1.86870837,1.80305767
8,4,95,1.86870837,1.80305767
8,4,95,1.86870837,1.80305767
8,4,95,1.86870837,1.80305767
8,5,96,2.70726204,1.32413168
8,5,96,2.70726204,1.32413168
8,5,96,2.70726204,1.32413168
8,5,96,2.70726204,1.32413168
8,6,97,1.40168476,1.60444319
8,6,97,1.40168476,1.60444319
8,6,97,1.40168476,1.60444319
8,6,97,1.40168476,1.60444319
8,7,98,1.91320944,1.78048949
8,7,98,1.91320944,1.78048949
8,7,98,1.91320944,1.78048949
8,7,98,1.91320944,1.78048949
8,8,99,3.32289028,2.24275098
8,8,99,3.32289028,2.24275098
8,8,99,3.32289028,2.24275098
8,8,99,3.32289028,2.24275098
8,9,100,3.65714741,2.60043879
8,9,100,3.65714741,2.60043879
8,9,100,3.65714741,2.60043879
8,9,100,3.65714741,2.60043879
8,10,101,2.21734405,2.50245519
8,10,101,2.21734405,2.50245519
