epoch,iteration_in_epoch,global_iteration,reward,rolling_reward_5
12,5,148,1.11501217,1.39007386
12,5,148,1.11501217,1.39007386
12,5,148,1.11501217,1.39007386
12,5,148,1.11501217,1.39007386
12,6,149,0.37372506,1.19576904
12,6,149,0.37372506,1.19576904
12,6,149,0.37372506,1.19576904
12,6,149,0.37372506,1.19576904
12,7,150,-0.10532370,0.83829237
12,7,150,-0.10532370,0.83829237
12,7,150,-0.10532370,0.83829237
12,7,150,-0.10532370,0.83829237
12,8,151,1.96399903,0.76700988
12,8,151,1.96399903,0.76700988
12,8,151,1.96399903,0.76700988
12,8,151,1.96399903,0.76700988
12,9,152,0.96537375,0.86255726
12,9,152,0.96537375,0.86255726
12,9,152,0.96537375,0.86255726
12,9,152,0.96537375,0.86255726
12,10,153,3.66822195,1.37319922
12,10,153,3.66822195,1.37319922
12,10,153,3.66822195,1.37319922
12,10,153,3.66822195,1.37319922
12,11,154,0.37247509,1.37294922
12,11,154,0.37247509,1.37294922
12,11,154,0.37247509,1.37294922
12,11,154,0.37247509,1.37294922
12,12,155,1.36744976,1.66750392
12,13,156,0.28200144,1.33110440
12,12,155,1.36744976,1.66750392
12,12,155,1.36744976,1.66750392
12,12,155,1.36744976,1.66750392
12,13,156,0.28200144,1.33110440
12,13,156,0.28200144,1.33110440
12,13,156,0.28200144,1.33110440
13,1,157,1.48133707,1.43429706
13,1,157,1.48133707,1.43429706
13,1,157,1.48133707,1.43429706
13,1,157,1.48133707,1.43429706
13,2,158,1.98373723,1.09740012
13,2,158,1.98373723,1.09740012
13,2,158,1.98373723,1.09740012
13,2,158,1.98373723,1.09740012
13,3,159,1.23128772,1.26916264
13,3,159,1.23128772,1.26916264
13,3,159,1.23128772,1.26916264
13,3,159,1.23128772,1.26916264
13,4,160,1.95897484,1.38746766
13,4,160,1.95897484,1.38746766
13,4,160,1.95897484,1.38746766
13,4,160,1.95897484,1.38746766
13,5,161,0.84281182,1.49962974
13,5,161,0.84281182,1.49962974
13,5,161,0.84281182,1.49962974
13,5,161,0.84281182,1.49962974
13,6,162,0.12382424,1.22812717
13,6,162,0.12382424,1.22812717
13,6,162,0.12382424,1.22812717
13,6,162,0.12382424,1.22812717
13,7,163,1.23386168,1.07815206
13,7,163,1.23386168,1.07815206
13,7,163,1.23386168,1.07815206
13,7,163,1.23386168,1.07815206
13,8,164,2.73231339,1.37835720
13,8,164,2.73231339,1.37835720
13,8,164,2.73231339,1.37835720
13,8,164,2.73231339,1.37835720
13,9,165,1.60752487,1.30806720
13,9,165,1.60752487,1.30806720
13,9,165,1.60752487,1.30806720
13,9,165,1.60752487,1.30806720
13,10,166,0.11263722,1.16203228
13,10,166,0.11263722,1.16203228
13,10,166,0.11263722,1.16203228
13,10,166,0.11263722,1.16203228
13,11,167,1.38831413,1.41493026
13,11,167,1.38831413,1.41493026
13,11,167,1.38831413,1.41493026
13,11,167,1.38831413,1.41493026
13,12,168,1.60012460,1.48818284
13,13,169,0.75482553,1.09268527
13,12,168,1.60012460,1.48818284
13,12,168,1.60012460,1.48818284
13,12,168,1.60012460,1.48818284
13,13,169,0.75482553,1.09268527
13,13,169,0.75482553,1.09268527
13,13,169,0.75482553,1.09268527
14,1,170,1.46028709,1.06323771
14,1,170,1.46028709,1.06323771
14,1,170,1.46028709,1.06323771
14,1,170,1.46028709,1.06323771
14,2,171,2.32407451,1.50552517
14,2,171,2.32407451,1.50552517
14,2,171,2.32407451,1.50552517
14,2,171,2.32407451,1.50552517
14,3,172,3.41072321,1.91000699
14,3,172,3.41072321,1.91000699
14,3,172,3.41072321,1.91000699
14,3,172,3.41072321,1.91000699
14,4,173,2.08397484,2.00677704
14,4,173,2.08397484,2.00677704
14,4,173,2.08397484,2.00677704
14,4,173,2.08397484,2.00677704
14,5,174,2.81659937,2.41913180
14,5,174,2.81659937,2.41913180
14,5,174,2.81659937,2.41913180
14,5,174,2.81659937,2.41913180
14,6,175,1.34771180,2.39661674
14,6,175,1.34771180,2.39661674
14,6,175,1.34771180,2.39661674
14,6,175,1.34771180,2.39661674
14,7,176,-0.36630014,1.85854182
14,7,176,-0.36630014,1.85854182
14,7,176,-0.36630014,1.85854182
14,7,176,-0.36630014,1.85854182
