epoch,iteration_in_epoch,global_iteration,reward,rolling_reward_5
epoch,iteration_in_epoch,global_iteration,reward,rolling_reward_5
epoch,iteration_in_epoch,global_iteration,reward,rolling_reward_5
epoch,iteration_in_epoch,global_iteration,reward,rolling_reward_5
10,1,118,1.58289862,2.36710234
10,1,118,1.58289862,2.36710234
10,3,120,2.09758735,2.90766964
10,2,119,2.71751308,2.66016219
10,2,119,2.71751308,2.66016219
10,2,119,2.71751308,2.66016219
10,4,121,2.68922377,2.80350432
10,3,120,2.09758735,2.90766964
10,3,120,2.09758735,2.90766964
10,3,120,2.09758735,2.90766964
10,5,122,3.19537354,2.45651927
10,4,121,2.68922377,2.80350432
10,4,121,2.68922377,2.80350432
10,4,121,2.68922377,2.80350432
10,6,123,0.37118801,2.21417715
10,5,122,3.19537354,2.45651927
10,5,122,3.19537354,2.45651927
10,5,122,3.19537354,2.45651927
10,7,124,2.58521175,2.18771688
10,6,123,0.37118801,2.21417715
10,6,123,0.37118801,2.21417715
10,6,123,0.37118801,2.21417715
10,8,125,2.81294894,2.33078920
10,7,124,2.58521175,2.18771688
10,7,124,2.58521175,2.18771688
10,7,124,2.58521175,2.18771688
10,9,126,1.22761238,2.03846692
10,8,125,2.81294894,2.33078920
10,8,125,2.81294894,2.33078920
10,8,125,2.81294894,2.33078920
10,10,127,2.19672346,1.83873691
10,9,126,1.22761238,2.03846692
10,9,126,1.22761238,2.03846692
10,9,126,1.22761238,2.03846692
10,11,128,1.49362540,2.06322439
10,10,127,2.19672346,1.83873691
10,10,127,2.19672346,1.83873691
10,10,127,2.19672346,1.83873691
10,12,129,0.14467621,1.57511728
10,11,128,1.49362540,2.06322439
10,11,128,1.49362540,2.06322439
10,11,128,1.49362540,2.06322439
10,13,130,1.46277452,1.30508239
10,12,129,0.14467621,1.57511728
10,12,129,0.14467621,1.57511728
10,12,129,0.14467621,1.57511728
11,1,131,1.48498762,1.35655744
10,13,130,1.46277452,1.30508239
10,13,130,1.46277452,1.30508239
10,13,130,1.46277452,1.30508239
11,2,132,-0.72156149,0.77290045
11,1,131,1.48498762,1.35655744
11,1,131,1.48498762,1.35655744
11,1,131,1.48498762,1.35655744
11,3,133,2.32911110,0.93999759
11,2,132,-0.72156149,0.77290045
11,2,132,-0.72156149,0.77290045
11,2,132,-0.72156149,0.77290045
11,4,134,1.34887505,1.18083736
11,3,133,2.32911110,0.93999759
11,3,133,2.32911110,0.93999759
11,3,133,2.32911110,0.93999759
11,5,135,1.82054830,1.25239211
11,4,134,1.34887505,1.18083736
11,4,134,1.34887505,1.18083736
11,4,134,1.34887505,1.18083736
11,6,136,0.01600093,0.95859478
11,5,135,1.82054830,1.25239211
11,5,135,1.82054830,1.25239211
11,5,135,1.82054830,1.25239211
11,7,137,1.22143745,1.34719456
11,6,136,0.01600093,0.95859478
11,6,136,0.01600093,0.95859478
11,6,136,0.01600093,0.95859478
11,8,138,2.45284867,1.37194208
11,7,137,1.22143745,1.34719456
11,7,137,1.22143745,1.34719456
11,7,137,1.22143745,1.34719456
11,9,139,0.49993756,1.20215458
11,8,138,2.45284867,1.37194208
11,8,138,2.45284867,1.37194208
11,8,138,2.45284867,1.37194208
11,10,140,2.08892488,1.25582990
11,9,139,0.49993756,1.20215458
11,9,139,0.49993756,1.20215458
11,9,139,0.49993756,1.20215458
11,11,141,1.73123777,1.59887727
11,10,140,2.08892488,1.25582990
11,10,140,2.08892488,1.25582990
11,10,140,2.08892488,1.25582990
11,12,142,1.84643662,1.72387710
11,11,141,1.73123777,1.59887727
11,11,141,1.73123777,1.59887727
11,11,141,1.73123777,1.59887727
11,13,143,1.20299852,1.47390707
11,12,142,1.84643662,1.72387710
11,12,142,1.84643662,1.72387710
11,12,142,1.84643662,1.72387710
12,1,144,2.47128749,1.86817706
11,13,143,1.20299852,1.47390707
11,13,143,1.20299852,1.47390707
11,13,143,1.20299852,1.47390707
12,2,145,1.98727643,1.84784737
12,1,144,2.47128749,1.86817706
12,1,144,2.47128749,1.86817706
12,1,144,2.47128749,1.86817706
12,3,146,2.57529950,2.01665971
12,2,145,1.98727643,1.84784737
12,2,145,1.98727643,1.84784737
12,2,145,1.98727643,1.84784737
12,4,147,-0.73137486,1.50109742
12,3,146,2.57529950,2.01665971
12,3,146,2.57529950,2.01665971
12,3,146,2.57529950,2.01665971
12,5,148,0.71538639,1.40357499
12,4,147,-0.73137486,1.50109742
12,4,147,-0.73137486,1.50109742
12,4,147,-0.73137486,1.50109742
12,6,149,0.01731256,0.91278000
12,5,148,0.71538639,1.40357499
12,5,148,0.71538639,1.40357499
12,5,148,0.71538639,1.40357499
12,7,150,0.37252471,0.58982966
12,6,149,0.01731256,0.91278000
12,6,149,0.01731256,0.91278000
12,6,149,0.01731256,0.91278000
12,8,151,1.85012436,0.44479463
12,7,150,0.37252471,0.58982966
12,7,150,0.37252471,0.58982966
12,7,150,0.37252471,0.58982966
12,9,152,1.59274912,0.90961943
12,8,151,1.85012436,0.44479463
12,8,151,1.85012436,0.44479463
12,8,151,1.85012436,0.44479463
12,10,153,1.98616278,1.16377470
12,9,152,1.59274912,0.90961943
12,9,152,1.59274912,0.90961943
12,9,152,1.59274912,0.90961943
12,11,154,1.12237537,1.38478727
12,10,153,1.98616278,1.16377470
12,10,153,1.98616278,1.16377470
12,10,153,1.98616278,1.16377470
12,12,155,1.34653604,1.57958953
12,11,154,1.12237537,1.38478727
12,11,154,1.12237537,1.38478727
